S.No,Cell_Line,Drug_Name,Pubchem_CID,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm,Labels
34,NCI-H522,HG6-64-1,53302361,2,2,0,0,0,9,0,1,577.648,6.472,958.927,432.922,105.41,326.822,93.773,1755.184,2,8.25,0.0238623,0.012167,0.7338284,61.431,17.972,28.429,14.07,5.625,-6.987,-6.86,-8.85,61.673,-0.257,97.283,-5.572,8.511,0.774,7,1.282,1,66.003,93.773,0,80.183,7,2,27,0,27,4,42,2,0,Active
35,NCI-H522,Daporinad,6914657,0,0,0,0,0,9,1,-2,391.512,7.356,766.805,290.394,101.243,375.168,0,1360.078,1,7,0.0397824,0.0091288,0.7742047,46.08,14.595,20.837,11.179,4.603,-6.129,-5.128,-6.975,1085.949,-1.105,540.824,-1.2,9.386,0.999,2,0.523,3,100,0,0,76.227,5,0,18,0,18,5,29,1,0.018,Active
36,NCI-H522,Shikonin,5208,0,0,0,0,0,6,0,-2,288.299,4.178,547.125,203.318,201.896,141.912,0,935.699,0,4.2,0.0186586,0,0.8456078,28.795,9.286,11.927,6.188,2.123,-3.409,-3.847,-4.707,120.593,-1.681,50.277,-4.164,9.196,1.599,6,-0.044,3,76.628,0,0,112.769,5,0,10,0,10,0,21,0,0.008,Active
37,NCI-H522,Omipalisib,25167777,0,0,0,0,0,6,0,-2,505.498,5.598,757.975,97.1,142.631,440.826,77.419,1396.467,1,9.5,0.0224413,0.0125334,0.7971325,50.09,15.083,24.272,15.038,3.86,-5.819,-7.335,-6.917,439.88,-1.105,540.677,-2.019,8.762,1.579,5,0.235,3,83.897,77.419,0,107.658,8,1,28,0,28,0,36,1,0.007,Active
38,NCI-H522,Tanespimycin,6505803,3,0,0,0,0,21,1,-2,585.696,7.676,830.9,514.752,249.254,66.894,0,1723.765,4.25,14.35,0.0341814,0.0356039,0.8367611,49.986,17.087,31.12,19.596,2.211,-2.882,-5.579,-4.492,42.877,-3.075,16.442,-3.861,8.767,1.584,13,-0.349,1,43.185,0,0,186.017,11,2,6,0,6,0,42,1,0.106,Active
39,NCI-H522,Midostaurin,9829523,1,0,0,0,0,3,0,-1,570.646,4.282,702.757,258.85,76.087,367.82,0,1470.037,1,7.95,0.0124707,0.0113126,0.8897038,54.263,15.057,24.46,13.063,5.12,-5.613,-9.349,-5.071,1880.9,-0.258,979.28,-1.338,7.849,0.593,3,0.937,3,89.613,0,0,74.613,8,2,35,0,35,6,43,0,0.064,Active
40,NCI-H522,CD532,77232197,2,0,0,0,1,6,0,-2,522.532,4.608,908.459,207.939,162.058,420.75,117.712,1572.052,5,6,0.0135066,0.0147683,0.7197325,56.925,17.995,30.365,19.218,4.979,-8.67,-7.7,-6.699,203.612,-1.595,568.236,-2.448,7.946,0.4,5,0.717,1,84.465,117.712,18.882,117.57,9,1,28,0,28,5,38,1,0,Active
41,NCI-H522,AZD8055,25262965,0,0,0,0,0,4,0,-1,465.551,5.405,762.246,540.971,69.861,151.414,0,1421.375,1,9.85,0.0205532,0.0129223,0.8020641,49.607,13.239,23.15,13.343,3.738,-5.743,-5.864,-5.457,2154.793,-0.402,1134.284,-1.89,8.832,1.438,4,0.315,3,100,0,0,82.826,9,0,28,0,28,8,34,1,0.011,Active
42,NCI-H522,Sabutoclax,46236925,9,0,0,0,0,15,0,-2,700.787,10.498,1038.608,302.592,306.508,429.508,0,2028.435,6,7.5,0.0543315,0.0176883,0.7461409,69.494,23.902,37.773,20.092,6.243,-8.888,-11.801,-7.688,12.282,-4.011,4.257,-4.215,8.219,1.057,12,1.521,1,44.12,0,0,188.335,10,3,32,0,32,0,52,3,0,Active
43,NCI-H522,BMS-754807,24785538,0,0,0,0,0,4,1,-1,461.501,3.886,673.326,297.101,92.733,250.76,32.732,1308.678,3,7.5,0.0115362,0.0192929,0.859333,46.046,13.234,24.055,14.586,3.913,-5.265,-6.512,-5.004,1307.706,-0.434,999.052,-1.961,8.462,0.906,1,0.523,3,100,32.732,0,101.658,10,0,28,3,25,7,34,0,0.027,Active
44,NCI-H522,SNX-2112,24772860,1,0,0,0,0,4,0,-2,464.487,8.564,751.61,375.463,190.864,73.602,111.681,1366.515,3,7.2,0.0536691,0.0165921,0.7923466,46.668,12.809,25.017,13.97,3.731,-6.98,-6.314,-5.243,153.439,-1.43,266.827,-4.394,8.686,1.033,6,0.654,1,87.918,111.681,0,123.804,7,0,21,0,21,9,33,1,0,Active
45,NCI-H522,AT-7519,11338033,1,1,0,0,0,4,0,0,382.249,10.353,602.9,166.659,168.567,171.463,96.211,1077.734,3,6.5,0.0994594,0.0186736,0.8431939,36.046,11.987,21.634,13.431,1.964,-3.449,-3.927,-5.613,62.27,-0.624,91.63,-5.701,9.067,0.743,0,0.094,3,70.557,0,0,114.49,7,0,17,0,17,5,25,0,0,Active
46,NCI-H522,Belinostat,6918638,0,0,0,0,0,7,2,-2,318.347,11.167,586.137,23.141,212.038,350.958,0,985.472,3,8.7,0.1265324,0.0257087,0.8170756,32.142,11.931,21.638,16.378,0.672,-2.995,-3.061,-6.166,96.637,-1.976,39.574,-3.519,8.761,1.339,1,-0.585,3,66.408,0,0,115.155,6,0,12,0,12,0,22,0,0.098,Active
47,NCI-H522,Ponatinib,24826799,1,2,0,0,0,6,0,1,532.567,6.651,911.825,307.969,94.564,415.131,94.161,1629.988,1,9.5,0.0271403,0.0104187,0.734587,59.19,17.108,27.065,14.912,4.602,-6.157,-5.471,-9.259,78.154,0.062,126.28,-5.349,8.884,1.4,6,0.821,2,74.812,94.161,0,77.528,7,1,27,0,27,4,39,1,0,Active
48,NCI-H522,JQ12,6918878,0,0,0,0,0,4,0,-2,351.422,4.466,654.54,94.463,150.819,370.394,38.864,1117.262,3.5,6,0.0178518,0.0171494,0.795547,39.528,13.329,21.969,15.007,2.911,-5.306,-4.834,-6.607,367.862,-1.171,274.032,-2.61,8.229,0.608,3,0.184,3,89.913,0,0,98.23,5,0,17,0,17,0,25,0,0.004,Active
49,NCI-H522,Flavopiridol,5287969,0,1,0,0,0,3,0,1,401.846,5.168,662.699,213.153,157.308,235.151,57.087,1176.964,2,6.7,0.0226892,0.0142979,0.8135003,41.267,12.777,20.867,12.87,2.623,-4.434,-4.612,-6.397,79.624,-0.663,72.964,-5.365,9.07,0.799,5,0.366,3,76.326,0,0,95.974,6,0,22,0,22,5,28,0,0,Active
50,NCI-H522,JNK-9L,25222038,1,0,0,0,0,3,0,-1,502.55,3.627,795.523,348.78,71.344,328.766,46.632,1483.411,1,9.9,0.0088657,0.0124446,0.790715,54.426,14.815,25.233,14.926,4.473,-6.666,-7.01,-6.486,2086.134,-0.264,1972.298,-1.388,8.176,1.111,3,0.504,1,100,46.632,0,83.12,10,1,35,0,35,8,37,1,0.004,Active
51,NCI-H522,Mitoxantrone,4212,2,2,0,0,0,16,0,-2,444.486,7.886,759.996,328.17,263.535,168.291,0,1372.677,4,9.9,0.0453009,0.0260528,0.7859577,40.114,15.025,25.048,16.566,0.704,-1.39,-2.932,-7.25,1.953,-2.448,0.714,-8.373,8.034,1.459,10,-0.334,1,23.312,0,0,181.492,10,1,14,0,14,0,32,2,0,Active
52,NCI-H522,PD0325901,9826528,1,1,0,0,1,13,0,-2,523.677,8.08,960.794,687.398,96.951,176.445,0,1758.506,3,9,0.0371305,0.0162246,0.7333263,57.559,17.725,28.226,15.569,4.588,-6.217,-5.402,-6.04,216.269,-1.023,147.589,-3.499,8.489,1.121,4,0.591,1,82.641,0,17.39,109.208,10,1,16,0,16,0,38,1,0,Active
53,NCI-H522,Dihydrorotenone,243725,0,0,0,0,0,3,0,1,396.439,4.177,659.388,476.848,32.334,150.206,0,1206.167,0,5.75,0.0144638,0,0.831054,41.625,10.708,16.496,7.55,4.19,-5.782,-5.76,-4.982,4889.665,0.071,2750.294,-1.298,8.581,0.557,4,0.454,3,100,0,0,65.63,6,0,21,0,21,5,29,1,0.122,Active
54,NCI-H522,POMHEX,122540908,0,0,0,0,0,10,3,-2,423.399,5.311,670.562,520.362,149.607,0,0.593,1285.619,1,13.2,0.0219367,0.019685,0.8527086,38.875,11.426,21.335,14.611,0.794,-1.954,-2.601,-3.915,377.725,-1.409,174.011,-3.317,9.792,-0.043,1,-0.936,3,77.723,0,0,144.018,10,0,6,0,6,4,28,0,2.273,Active
55,NCI-H522,Trametinib,11707110,1,0,0,0,0,3,0,-1,615.402,5.825,816.807,346.35,140.401,206.637,123.419,1511.663,1,8.5,0.022447,0.0104064,0.7798577,54.39,15.398,25.132,13.264,4.921,-7.933,-9.457,-6.08,461.824,-0.854,1018.078,-3.091,8.687,1.113,1,0.872,1,90.487,39.817,0,122.913,9,1,25,3,22,3,37,1,0,Active
56,NCI-H522,IOX2,54685215,0,0,0,1,0,6,0,-2,352.346,10.081,577.187,79.155,177.127,320.906,0,1048.225,1,6.25,0.0969432,0.0108284,0.8646049,35.008,11.745,17.997,10.793,3.061,-4.094,-4.845,-3.446,52.457,-1.378,26.005,-3.077,9.171,1.042,3,-0.142,3,75.649,0,0,131.755,7,0,16,0,16,0,26,0,0.076,Active
57,NCI-H522,LMP744,397888,0,1,0,0,0,9,1,0,452.463,3.188,714.464,437.283,137.585,139.596,0,1309.073,2,11.2,0.0077632,0.0221693,0.8100166,41.789,12.807,22.565,15.3,1.449,-2.62,-4.02,-5.998,122.484,-0.978,56.565,-4.762,8.499,1.579,4,-0.368,3,72.802,0,0,126.148,9,0,20,0,20,1,33,0,0.019,Active
58,NCI-H522,Tipifarnib,159324,0,1,0,0,0,5,0,1,489.403,6.517,734.731,128.223,110.925,352.47,143.113,1386.549,2,5.5,0.0306281,0.0105864,0.8184523,49.491,15.813,23.622,11.933,5.196,-6.106,-7.463,-6.877,219.229,-0.092,645.348,-3.905,9.097,1.06,1,1.049,3,86.31,0,0,66.382,5,1,27,0,27,0,34,1,0,Active
59,NCI-H522,CAY10603,24951314,2,0,0,0,1,11,1,-2,446.502,9.531,884.802,422.499,280.162,182.141,0,1514.719,4,10.7,0.0599692,0.0241862,0.7208976,49.141,17.104,28.801,21.412,1.488,-5.308,-3.962,-5.542,11.909,-3.694,7.928,-4.985,8.936,1.011,1,-0.326,2,54.915,0,33.072,172.374,10,0,11,0,11,0,32,1,0,Active
60,NCI-H522,Tivozanib,9911830,0,0,0,0,1,6,0,-2,454.869,8.636,771.334,283.302,128.948,293.477,65.608,1342.453,2,6.5,0.0555525,0.0119175,0.7629948,46.521,14.794,22.762,14.151,3.893,-6.38,-6.42,-5.392,392.056,-1.114,643.402,-2.286,8.741,1.034,4,0.347,1,96.153,0,22.58,107.071,9,0,21,0,21,0,32,1,0.001,Active
61,NCI-H522,Foretinib,42642645,5,1,0,0,0,12,1,1,632.663,4.721,1046.468,481.442,82.197,395.362,87.466,1912.744,0,9.7,0.0116536,0,0.7121048,66.465,19.666,27.668,12.424,6.751,-8.177,-8.186,-8.802,410.515,-0.627,630.123,-2.552,8.729,0.985,5,1.066,1,87.329,87.466,0,112.526,10,2,31,3,28,7,46,1,0,Active
62,NCI-H522,AZD5991,131634760,3,0,0,1,0,13,0,-1,672.258,4.453,804.279,416.766,100.683,207.284,79.546,1741.949,1,5.75,0.0113808,0.0071493,0.8705264,57.191,16.853,24.287,8.038,8.242,-6.991,-12.425,-2.808,278.435,-0.91,430.878,-1.397,8.169,0.626,6,1.549,1,93.041,0,0,81.247,8,2,29,0,29,0,46,1,0.003,Active
63,NCI-H522,FH535,3463933,1,0,0,0,0,4,0,-1,361.199,12.946,561.238,74.062,158.405,212.681,116.091,962.357,1,5.5,0.1741412,0.0097998,0.8399277,31.822,10.768,17.804,9.634,3.001,-4.478,-5.079,-5.136,311.708,-0.89,606.875,-3.306,9.555,1.62,2,0.011,3,89.15,0,0,90.775,6,0,12,0,12,0,22,0,0.007,Active
64,NCI-H522,Topotecan,60700,0,1,0,0,0,5,0,-2,421.452,9.956,676.03,346.279,185.325,144.426,0,1238.59,2,10.5,0.0800294,0.0219654,0.8250573,41.583,12.503,23.523,15.758,0.996,-2.889,-3.622,-5.778,43.188,-1.154,18.332,-6.009,8.937,1.578,6,-0.224,2,62.048,0,0,124.278,8,0,21,0,21,3,31,0,0.001,Active
65,NCI-H522,TW 37,11455910,3,0,0,0,0,11,0,-2,573.703,10.125,934.769,333.82,203.104,397.846,0,1737.624,3,7.75,0.0589964,0.0143601,0.7477639,60.122,19.663,29.786,15.658,5.655,-8.313,-9.056,-7.511,117.454,-2.521,48.864,-2.805,9.217,0.713,7,1.191,1,71.184,0,0,125.266,7,2,24,0,24,0,41,2,0,Active
66,NCI-H522,AZD2014,25262792,0,0,0,0,0,2,0,-1,462.55,6.039,765.407,493.826,77.036,194.546,0,1423.501,1,9.9,0.0256222,0.0129343,0.7995475,51.388,13.624,24.032,14.183,3.729,-6.104,-5.783,-5.703,1842.342,-0.36,957.599,-2.062,9.02,1.671,2,0.394,3,100,0,0,92.642,9,0,28,0,28,8,34,1,0.003,Active
67,NCI-H522,Torin 2,51358113,0,0,0,0,0,2,0,-1,432.404,3.638,654.58,0.545,151.675,406.767,95.594,1217.944,2,5.5,0.0108653,0.0118827,0.8425979,45.189,13.302,22.034,13.032,4.281,-6.217,-7.292,-6.019,361.052,-0.747,549.283,-2.69,8.451,1.322,2,0.743,1,100,95.594,0,79.913,5,0,26,0,26,0,32,1,0.001,Active
68,NCI-H522,NPK76-II-72-1,46843648,2,1,0,0,0,5,0,1,521.661,8.436,923.882,688.998,110.383,124.501,0,1686.841,2,11.25,0.0421897,0.0172207,0.7417625,59.332,16.458,28.956,16.448,3.84,-6.719,-4.823,-7.03,221.841,-0.677,107.492,-4.698,8.2,0.762,4,0.671,1,78.462,0,0,111.422,10,1,28,0,23,12,38,1,0,Active
69,NCI-H522,(5Z)-7-Oxozeaenol,9863776,0,0,0,0,0,4,2,-2,362.379,9.01,603.223,328.606,165.849,108.767,0,1119.913,2,7.9,0.0724941,0.018521,0.8645902,37.135,11.058,20.444,12.867,1.955,-3.909,-3.484,-4.242,264.941,-1.157,117.718,-3.809,9.394,0.524,6,0.02,3,81.765,0,0,122.041,7,0,18,0,6,5,26,0,0.007,Active
70,NCI-H522,Epirubicin,41867,3,1,0,0,0,11,1,-2,543.526,7.265,780.229,314.669,321.387,144.173,0,1477.49,5,14.8,0.0357191,0.0424155,0.8040683,47.289,16.367,32.069,24.238,-0.474,-2.475,-4.022,-6.116,2.214,-3.015,0.739,-7.941,8.954,1.225,9,-0.603,1,0,0,0,215.607,12,3,24,0,24,9,39,2,0,Active
71,NCI-H522,Linsitinib,11640390,2,0,0,0,0,3,0,-1,421.501,3.831,743.673,166.294,119.515,457.864,0,1334.886,3,4.75,0.0109973,0.011063,0.7883988,49.714,15.458,23.894,13.847,4.991,-7.235,-6.921,-7.139,728.686,-0.899,351.376,-1.821,8.135,1.093,3,1.02,1,100,0,0,79.287,6,0,29,4,25,4,32,1,0,Active
72,NCI-H522,MK-1775,24856436,1,1,0,0,0,6,1,0,500.602,6.383,833.16,429.614,133.8,269.746,0,1557.964,2,11.25,0.0261527,0.0190959,0.7800846,54.919,16.112,27.682,17.156,3.091,-5.024,-5.165,-7.103,133.039,-0.865,61.852,-4.522,7.844,0.719,6,0.335,2,70.099,0,0,105.486,10,1,27,0,27,4,37,0,0,Active
73,NCI-H522,AZD5153,118693659,0,1,0,0,1,5,0,1,479.581,8.035,852.864,528.036,108.911,215.918,0,1552.368,0,9.25,0.0415888,0,0.7602359,54.823,15.205,23.585,14.042,3.264,-4.584,-4.378,-5.793,137.804,-0.596,111.293,-4.349,8.919,1.327,5,0.116,3,84.348,0,27.731,96.313,10,0,27,0,27,8,35,0,0.001,Active
74,NCI-H522,LDN-193189,25195294,0,1,0,0,0,1,0,1,406.489,9.059,719.249,173.598,97.754,447.896,0,1281.6,1,5.5,0.0640312,0.0076469,0.7933309,48.771,14.259,21.737,11.823,4.338,-5.948,-5.831,-7.738,292.281,-0.134,144.818,-3.71,8.361,1.225,2,0.972,3,96.479,0,0,61.119,6,0,31,0,31,4,31,1,0,Active
75,NCI-H522,I-BET-151,52912189,0,0,0,0,0,3,0,-1,415.451,3.919,663.764,271.227,144.637,247.901,0,1236.338,1,6.25,0.0124253,0.009416,0.8392845,43.765,12.692,19.701,10.946,3.724,-5.574,-6.598,-5.315,421.028,-0.986,194.212,-3.024,8.543,1.058,7,0.631,3,95.722,0,0,97.249,8,0,24,0,24,0,31,1,0.001,Active
76,NCI-H522,Teniposide,452548,1,0,0,0,0,7,4,-2,656.657,10.337,869.157,420.919,176.962,228.496,42.78,1710.501,3,16.95,0.0624694,0.0337779,0.7958218,59.988,17.884,34.962,24.129,2.004,-5.031,-7.011,-5.926,207.86,-1.616,155.342,-3.304,8.686,0.733,9,-0.337,2,54.249,0,0,165.771,13,2,37,0,37,13,46,1,0.003,Active
77,NCI-H522,Lestaurtinib,126565,1,0,0,0,0,3,0,-1,439.47,8.707,614.551,171.13,150.863,292.558,0,1169.831,3,5.7,0.0648017,0.0160649,0.8736867,41.53,12.946,22.452,13.561,3.263,-4.791,-7.049,-4.971,367.508,-0.935,167.67,-2.981,7.824,0.557,5,0.504,3,91.962,0,0,93.973,7,0,28,0,28,5,33,0,0.007,Active
78,NCI-H522,GSK1059615,23582824,1,0,0,0,0,3,0,-2,333.364,3.056,535.371,14.133,179.293,324.486,17.459,954.119,1,5.5,0.009785,0.0102733,0.8754777,33.202,11.064,15.973,10.661,2.203,-3.696,-5.059,-5.094,197.543,-1.134,106.828,-3.393,9.243,1.743,3,0.05,3,80.931,0,0,99.838,5,0,21,0,21,0,24,0,0.027,Active
79,NCI-H522,WYE-125132,25260757,1,0,0,0,1,2,1,-1,519.602,4.647,854.141,569.648,97.006,187.488,0,1561.889,2,8.7,0.0138284,0.0144047,0.7621995,56.859,15.447,26.538,16.624,4.21,-7.329,-6.671,-4.9,752.135,-0.67,597.713,-2.455,8.338,0.671,1,0.674,1,77.158,0,25.088,109.396,11,2,33,0,33,14,38,1,0,Active
80,NCI-H522,AZ960,25099184,0,0,0,0,0,6,0,-2,354.361,4.286,639.735,188.102,149.079,225.948,76.606,1106.754,3,4.5,0.0165992,0.0121835,0.8088451,36.443,11.305,19.264,11.339,3.49,-6.354,-6.452,-5.703,382.107,-1.129,459.61,-2.895,8.361,0.786,2,0.346,1,93.596,76.606,0,86.137,6,0,17,0,17,0,26,1,0,Active
81,NCI-H522,Piperlongumine,637858,0,0,0,0,0,6,1,0,317.341,5.722,603.634,379.39,78.468,145.775,0,1046.636,0,5.25,0.0312787,0,0.8258899,33.272,9.482,13.586,6.545,3.194,-3.93,-3.967,-5.044,1785.607,-0.565,925.765,-1.876,9.009,0.782,4,-0.003,3,100,0,0,77.746,6,0,12,0,12,2,23,0,0.496,Active
82,NCI-H522,PAC-1,6753378,8,0,0,0,0,13,4,-2,853.918,11.258,1031.849,334.945,209.729,487.175,0,2252.438,3,17.65,0.0562722,0.0296271,0.8053492,80.294,23.962,42.895,25.854,4.928,-6.17,-10.117,-7.005,101.634,-2.376,41.79,-2.421,9.76,0.439,8,0.614,2,65.805,0,0,232.894,15,2,35,4,28,13,62,2,0.002,Active
83,NCI-H522,OSU-03012,10027278,2,1,0,0,0,3,0,0,460.458,7.491,757.391,54.698,123.829,454.875,123.989,1348.089,3,4.5,0.0416266,0.0102909,0.779215,50.214,14.828,24.947,13.686,5.077,-6.87,-7.012,-8,165.397,-0.274,373.907,-3.974,8.709,0.932,3,1.092,1,83.421,123.989,0,79.341,5,1,25,0,25,0,34,1,0,Active
84,NCI-H522,Apitolisib,25254071,0,1,0,0,1,6,0,-2,498.602,4.389,805.009,476.074,208.588,105.807,14.54,1483.312,3,13.4,0.012989,0.0288313,0.7813626,50.366,15.124,28.678,22.303,0.409,-3.001,-3.381,-4.926,14.944,-1.642,12.718,-6.478,8.585,1.159,8,-0.541,2,37.401,0,30.187,136.752,11,1,27,0,27,8,35,2,0,Active
85,NCI-H522,YM201636,9956222,0,0,0,0,0,4,0,-2,467.486,3.826,770.802,176.979,175.775,418.048,0,1376.641,3,9.7,0.0106336,0.0217966,0.7764307,50.363,16.023,26.925,18.679,2.893,-6.068,-6.364,-7.143,213.319,-1.621,93.135,-2.902,8.618,1.212,5,0.241,3,85.567,0,0,124.868,10,0,31,0,31,4,35,1,0.001,Active
86,NCI-H522,PF-00299804,11511120,0,1,0,0,0,3,0,1,390.41,7.113,678.633,263.593,79.765,217.955,117.319,1186.179,1,6.5,0.042657,0.0095781,0.7985404,41.472,10.823,19.477,10.624,3.597,-5.033,-4.503,-6.557,432.897,0.235,972.473,-3.996,9.03,0.725,5,0.426,3,95.192,117.319,0,58.163,6,0,21,0,21,4,28,0,0,Active
87,NCI-H522,AST-1306,24739943,2,0,0,0,0,7,1,0,448.883,6.714,785.744,104.596,88.586,484.319,108.243,1364.136,2,5.75,0.0330415,0.0103491,0.757046,48.569,15.768,23.029,12.594,5.621,-7.66,-7.29,-7.773,1431.652,-0.623,2855.913,-0.774,8.266,1.227,3,0.822,1,100,46.883,0,74.09,6,1,22,0,22,0,32,1,0.002,Active
88,NCI-H522,AZD8931,11488320,1,1,0,0,1,7,0,1,473.934,13.237,734.981,367.697,59.243,213.248,94.792,1378.158,2,8.5,0.1271463,0.0163553,0.8148697,46.542,13.704,24.724,13.347,3.321,-4.484,-4.711,-4.896,642.548,0.178,1188.025,-3.251,8.116,0.767,5,0.066,3,96.648,26.359,2.901,90.14,8,0,22,0,22,5,33,0,0.009,Active
89,NCI-H522,AZ20,46244454,0,0,0,0,0,2,1,-1,412.506,5.754,656.929,361.399,98.332,197.198,0,1231.742,1,8.2,0.0268795,0.0124823,0.845914,43.739,11.968,20.688,12.411,3.142,-4.893,-5.117,-4.966,1157.229,-0.473,579.294,-2.445,8.176,0.872,1,0.272,3,100,0,0,81.654,7,0,24,3,21,7,29,0,0.019,Active
90,NCI-H522,Tenovin-6,24772043,3,1,0,0,0,9,0,0,454.629,12.93,896.782,472.774,116.404,251.701,55.903,1578.751,2,6.5,0.1058904,0.0102504,0.7311736,53.652,16.891,25.558,11.747,5.46,-7.588,-5.468,-7.808,194.511,-0.895,188.756,-3.977,8.385,1.004,2,1.155,1,86.922,0,0,98.811,6,1,12,0,12,0,32,1,0,Active
91,NCI-H522,Etoposide,36462,0,0,0,0,0,7,4,-2,588.564,7.734,799.226,532.007,178.623,88.596,0,1556.031,3,16.95,0.0384388,0.0367334,0.8125331,52.47,15.167,31.583,23.005,0.607,-3.815,-5.392,-4.988,200.456,-1.662,87.079,-3.827,8.704,0.304,8,-0.657,2,45.785,0,0,168.4,13,2,32,0,32,13,42,1,0.013,Active
92,NCI-H522,Buparlisib,16654980,0,0,0,0,0,2,0,-1,410.398,3.352,630.905,351.538,94.877,94.617,89.873,1150.462,2,7.9,0.0097685,0.0177084,0.8416197,39.507,10.117,20.48,12.827,2.936,-5.069,-5.3,-4.546,1247.915,-0.229,1952.719,-2.743,8.505,0.641,3,0.158,3,100,89.873,0,80.844,8,0,24,0,24,8,29,0,0.006,Active
93,NCI-H522,ACY-1215,53340666,1,0,0,0,1,12,1,-2,433.509,10.256,836.849,209.198,194.008,433.642,0,1452.755,3,9.2,0.0724039,0.0190415,0.7412757,48.421,17.234,26.507,19.266,2.777,-4.905,-4.734,-6.412,77.989,-2.514,60.564,-2.415,8.26,0.866,5,-0.185,2,77.069,0,33.177,123.302,8,0,18,0,18,0,32,0,0.021,Active
94,NCI-H522,Bromosporine,72943187,0,0,0,0,0,5,0,-2,404.443,10.018,726.087,406.319,193.026,126.053,0.689,1262.245,2,10,0.0795171,0.0194772,0.7779271,42.354,12.758,23.331,15.313,1.738,-5.073,-4.369,-5.727,146.364,-1.863,62.526,-4.153,8.845,1.384,2,-0.13,3,75.882,0,0,143.584,10,0,15,0,15,0,28,0,0,Active
95,NCI-H522,Navitoclax,24978538,12,2,0,0,0,14,0,-2,974.61,10.47,1419.365,574.237,179.094,486.028,180.006,2737.993,1,16.2,0.0400341,0.0114136,0.6668464,99.073,30.508,45.387,22.056,8.437,-11.438,-12.102,-10.693,12.341,-1.727,50.717,-5.889,8.56,1.661,8,1.949,1,57.004,81.889,0,141.465,11,3,42,0,42,12,65,3,0,Active
96,NCI-H522,AZD6482,44137675,0,0,0,1,0,4,0,-2,408.456,4.117,684.437,336.483,153.08,194.875,0,1259.003,1,8.2,0.0134623,0.0119806,0.8238522,43.524,12.593,20.552,12.392,3.431,-5.039,-5.29,-3.504,88.684,-1.181,45.87,-3.27,8.414,1.046,7,0.083,2,81.9,0,0,109.831,8,0,22,0,22,4,30,1,0.002,Active
97,NCI-H522,AGI-6780,71299339,1,0,0,0,1,5,1,-1,481.507,6.65,762.436,142.224,129.512,318.099,172.601,1343.496,3,6.5,0.0329184,0.0147663,0.7723001,47.44,14.325,24.882,15.639,4.159,-6.896,-6.423,-5.359,425.96,-0.762,2448.024,-2.306,9.199,1.239,4,0.331,1,100,117.407,17.384,93.663,6,0,20,3,17,3,32,1,0,Active
98,NCI-H522,TWS119,9549289,0,0,0,0,0,4,0,-2,318.334,5.98,592.409,0,170.772,421.637,0,1000.124,3.5,4.25,0.0357579,0.0134215,0.8164183,35.329,12.398,19.845,13.604,2.608,-4.503,-5.012,-6.513,237.942,-1.386,104.807,-2.797,8.351,0.675,4,0.15,3,84.749,0,0,93.006,6,0,21,0,21,0,24,0,0.016,Active
99,NCI-H522,OTX015,9936746,1,0,0,0,0,4,0,-2,491.994,7.214,797.809,251.497,151.875,296.302,98.135,1440.513,2,6.25,0.036132,0.0110789,0.7731744,51.757,16.082,24.621,12.925,5.211,-8.144,-7.905,-6.615,359.473,-1.131,564.499,-2.891,8.548,1.593,7,1.069,1,90.241,0,0,104.985,7,1,25,0,22,1,34,2,0,Active
100,NCI-H522,AS601245,10109823,0,0,0,0,0,7,0,-2,372.447,6.998,673.986,77.544,127.037,427.604,41.801,1188.048,1,7,0.0412157,0.010386,0.8048907,40.981,13.699,19.648,11.944,3.579,-6.003,-6.249,-6.728,618.31,-1.063,498.487,-1.682,8.926,1.204,6,0.163,3,100,0,0,83.485,6,0,21,0,21,0,27,1,0.008,Active
101,NCI-H522,Telomerase Inhibitor IX,10385095,1,0,0,0,0,8,0,-2,380.356,12.647,667.84,0,260.79,407.049,0,1145.339,4,6,0.1396403,0.0179684,0.7927118,38.433,14.483,24.256,15.873,2.114,-4.618,-5.396,-6.827,33.329,-2.685,12.523,-4.124,8.532,0.477,6,0.038,2,53.623,0,0,152.554,8,1,18,0,18,0,28,0,0.001,Active
102,NCI-H522,GSK1904529A,25124816,10,1,0,0,0,8,0,-2,851.969,12.035,1224.404,579.585,155.786,447.526,41.508,2407.091,2,15.5,0.060171,0.0179028,0.7094175,89.315,25.771,42.911,23.216,6.722,-9.949,-11.262,-9.094,82.316,-1.482,62.141,-4.109,8.132,0.902,5,1.527,1,61.713,41.508,0,142.167,14,3,45,0,45,9,61,1,0,Active
